Region,Zone,State,Logistics Zone,Ship-To-Party Region,Distribution Channel,Business Area,Delivery Qty.,Route Distance,Shipment Description,Wheeler No.,Truck type Description,PTPK
NE,A,AS,LO1,AC,TR,G,15,27,SDR,6W,Market Truck,15.33
NE,A,AS,LOW,AC,TR,G,25,234,PDR,12W,Market Truck,3.29
NE,A,AS,LOW,AC,TR,G,25,237,PDR,12W,Market Truck,3.27
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,A,AS,TEZ,AC,TR,G,18,209,PDR,12W,Market Truck,3.78
NE,A,AS,LO1,AC,TR,G,12,149,PDR,6W,Market Truck,6.03
NE,A,AS,LO1,AC,TR,G,15,25,SDR,6W,Market Truck,16.56
NE,B,AS,CAC,AC,TR,L,5,66,SDR,6W,Own Truck,5.42
NE,A,AS,LO1,AC,TR,G,12,43,PDR,6W,Market Truck,12.6
NE,B,AS,CAC,AC,TR,L,5,66,SDR,6W,Own Truck,5.42
NE,A,AS,LO1,AC,TR,G,12,43,PDR,6W,Market Truck,12.6
NE,C,MA,MAN,CB,NT,L,18,235,SDR,6W,Market Truck,10.21
NE,A,AS,LO1,AC,TR,G,8,93,SDR,6W,Market Truck,7.92
NE,B,AS,CAC,AC,TR,L,7.5,57,SDR,6W,Own Truck,7.21
NE,C,MA,MAN,CB,NT,L,18,235,SDR,6W,Market Truck,10.21
NE,A,AS,LOW,AC,TR,G,25,253,PDR,12W,Market Truck,3.06
NE,A,AS,LO1,AC,TR,G,12.5,36,PDR,6W,Market Truck,16.56
NE,A,AS,LO1,AC,TR,G,12,28,PDR,6W,Market Truck,19.36
NE,A,AS,LO1,AC,TR,G,12,28,PDR,6W,Market Truck,19.36
NE,A,AS,LO2,AC,TR,G,12,129,PDR,6W,Market Truck,6.79
NE,A,AS,JOR,AC,TR,G,40,328,PDR,12W,Market Truck,3.17
NE,A,AS,JOR,AC,TR,G,40,337,PDR,12W,Market Truck,3.09
NE,A,MG,TUR,AB,TR,G,25,271,PDR,12W,Market Truck,4.87
NE,A,AS,LO1,AC,TR,G,12,43,PDR,6W,Market Truck,12.6
NE,B,AS,CAC,AC,TR,L,5,40,SDR,6W,Own Truck,9.18
NE,B,AS,CAC,AC,TR,L,5,69,SDR,6W,Own Truck,6.23
NE,B,AS,CAC,AC,TR,L,5,58,SDR,6W,Own Truck,8.67
NE,A,AS,LO1,AC,TR,G,20,129,PDR,6W,Market Truck,5.85
NE,A,AS,LO1,AC,TR,G,15,100,PDR,6W,Market Truck,7.19
NE,B,AS,CAC,AC,TR,L,5,57,SDR,6W,Own Truck,7.21
NE,A,AS,LO1,AC,TR,G,12.5,100,PDR,6W,Market Truck,7.93
NE,A,AS,TEZ,AC,TR,G,21,222,PDR,12W,Market Truck,3.69
NE,B,TR,DHA,BB,TR,L,25,24,SDR,12W,Market Truck,3.33
NE,A,AS,LO1,AC,TR,G,12,129,PDR,6W,Market Truck,6.45
NE,A,AS,NAG,AC,TR,G,20,156,PDR,6W,Market Truck,5.38
NE,A,AS,LOW,AC,TR,L,25,325,SDR,12W,Market Truck,2.46
NE,A,AS,JOR,AC,NT,G,40,231,PDR,12W,Market Truck,3.76
NE,B,AS,CAC,AC,TR,L,25,79,SDR,12W,Market Truck,4.92
NE,C,MA,MAN,CB,NT,L,17,280,SDR,6W,Market Truck,9.29
NE,B,TR,AGR,BB,TR,L,15,41,SDR,12W,Market Truck,3.29
NE,B,TR,AGR,BB,TR,L,12,41,SDR,12W,Market Truck,3.29
NE,B,TR,DHA,BB,TR,L,5,24,SDR,12W,Market Truck,3.33
NE,B,TR,DHA,BB,NT,L,25,214,PDR,12W,Market Truck,6.5
NE,B,TR,AGR,BB,NT,L,25,356,PDR,12W,Market Truck,5.15
NE,B,AS,CAC,AC,NT,L,25,112,PDR,10W,Market Truck,7.76
NE,B,TR,AGR,BB,NT,L,25,356,PDR,12W,Market Truck,5.15
NE,A,AS,LO1,AC,TR,G,12,35,PDR,6W,Market Truck,17.03
NE,A,AS,LO1,AC,TR,G,9.5,83,PDR,6W,Market Truck,10.01
NE,A,AS,LO2,AC,TR,G,25,123,PDR,12W,Market Truck,5.71
NE,A,AS,LO1,AC,NT,G,25,33,PDR,12W,Market Truck,13.73
NE,A,AS,SIV,AC,TR,G,15,408,PDR,12W,Market Truck,2.83
NE,A,AS,LOW,AC,TR,L,25,325,SDR,12W,Market Truck,2.18
NE,A,AS,LOW,AC,TR,L,3,127,SDR,12W,Market Truck,5.31
NE,A,AS,LO1,AC,TR,G,12.5,89,PDR,6W,Market Truck,9.26
NE,A,AS,LOW,AC,TR,G,10,282,PDR,12W,Market Truck,2.73
NE,B,MZ,MIZ,BA,NT,L,20,468,SDR,6W,Market Truck,7.88
NE,A,MG,TUR,AB,TR,L,25,299,SDR,12W,Market Truck,4.27
NE,A,AS,TEZ,AC,NT,G,40,157,PDR,16W,Market Truck,3.99
NE,A,AS,LO2,AC,TR,G,10,253,PDR,6W,Market Truck,5.16
NE,A,MG,TUR,AB,TR,L,25,241,SDR,12W,Market Truck,5.15
NE,B,TR,DHA,BB,TR,L,10,34,SDR,12W,Market Truck,7.06
NE,A,AS,LO1,AC,TR,G,12.5,124,PDR,6W,Market Truck,7.56
NE,A,AS,JOR,AC,TR,G,10,248,PDR,12W,Market Truck,3.81
NE,A,AS,LO2,AC,TR,G,15,190,PDR,12W,Market Truck,4.24
NE,A,AS,LO1,AC,TR,G,12.5,34,PDR,6W,Market Truck,17.53
NE,A,AS,LO1,AC,TR,G,12.5,148,PDR,6W,Market Truck,5.66
NE,A,AS,LO1,AC,TR,G,12.5,148,PDR,6W,Market Truck,5.66
NE,A,AS,LO1,AC,TR,G,15,34,SDR,6W,Market Truck,11.74
NE,A,AS,LOW,AC,TR,G,25,253,PDR,12W,Market Truck,3.06
NE,A,AS,LOW,AC,TR,G,25,297,PDR,12W,Market Truck,4.38
NE,A,AS,NAG,AC,TR,G,15,180,PDR,6W,Market Truck,10
NE,A,AS,NAG,AC,TR,G,5,156,PDR,6W,Market Truck,4.87
NE,A,AS,NAG,AC,TR,G,10,173,PDR,6W,Market Truck,4.39
NE,B,TR,DHA,BB,TR,L,25,47,SDR,12W,Market Truck,3.4
NE,A,AS,NOR,AC,TR,G,10,361,PDR,12W,Market Truck,2.88
NE,A,AS,NOR,AC,TR,G,15,361,PDR,12W,Market Truck,2.88
NE,A,AS,LO1,AC,TR,G,9.5,111,PDR,6W,Market Truck,8.54
NE,A,AS,TUR,AC,TR,L,25,267,SDR,12W,Market Truck,5.11
NE,A,AS,LO1,AC,TR,G,9.5,161,PDR,6W,Market Truck,5.58
NE,A,AS,LOW,AC,TR,G,10,203,PDR,12W,Market Truck,3.35
NE,A,AS,LOW,AC,TR,G,15,203,PDR,12W,Market Truck,3.35
NE,A,AS,LO3,AC,TR,G,20,103,PDR,6W,Market Truck,5.82
NE,A,AS,LO1,AC,TR,G,9.5,64,PDR,6W,Market Truck,11.17
NE,A,AS,LO1,AC,TR,G,12.5,85,PDR,6W,Market Truck,9.39
NE,A,AS,LO1,AC,TR,G,12.5,87,PDR,6W,Market Truck,9.6
NE,A,AS,LO1,AC,TR,G,9.5,161,PDR,6W,Market Truck,5.58
NE,A,AS,TIN,AC,TR,G,35,471,PDR,14W,Market Truck,3.01
NE,A,AS,LOW,AC,TR,G,25,237,PDR,12W,Market Truck,3.27
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,A,AS,TIN,AC,TR,G,30,471,PDR,14W,Market Truck,3.01
NE,A,AS,TIN,AC,TR,G,45,471,PDR,16W,Dedicated Truck,3.01
NE,A,AS,LO1,AC,TR,G,5,112,PDR,6W,Market Truck,7.08
NE,A,AS,LO1,AC,TR,G,4.5,112,PDR,6W,Market Truck,7.08
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,A,AS,LO1,AC,TR,G,12.5,161,PDR,6W,Market Truck,5.58
NE,A,AS,JOR,AC,TR,G,25,278,PDR,12W,Market Truck,3.44
NE,A,AS,LOW,AC,TR,G,25,196,PDR,12W,Market Truck,3.47
NE,A,AS,LO2,AC,NT,G,25,136,PDR,12W,Market Truck,5.38
NE,A,AS,LO1,AC,NT,G,20,28,PDR,6W,Market Truck,16.68
NE,A,AS,JOR,AC,NT,G,50,231,PDR,16W,Market Truck,3.76
NE,A,AS,JOR,AC,NT,G,28,231,PDR,12W,Market Truck,3.72
NE,A,AS,JOR,AC,NT,G,12,231,PDR,12W,Market Truck,3.72
NE,B,AS,CAC,AC,TR,L,5,57,SDR,6W,Market Truck,8.82
NE,A,AS,LO2,AC,TR,G,10,144,PDR,6W,Market Truck,5.56
NE,A,AS,LO2,AC,TR,G,10,144,PDR,6W,Market Truck,5.56
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,8,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,12,24,SDR,6W,Market Truck,8.38
NE,A,AS,LO1,AC,NT,G,12.5,48,PDR,6W,Market Truck,13.58
NE,A,AS,JOR,AC,NT,G,40,231,PDR,14W,Market Truck,3.76
NE,A,AS,LO2,AC,TR,G,22,72,SDR,6W,Market Truck,2.61
NE,A,AS,JOR,AC,NT,G,40,252,PDR,12W,Market Truck,3.56
NE,A,AS,JOR,AC,NT,G,40,231,PDR,14W,Market Truck,3.76
NE,A,AS,LO2,AC,TR,G,11,176,PDR,6W,Market Truck,4.8
NE,A,AS,LO1,AC,TR,G,12,24,SDR,6W,Market Truck,8.38
NE,A,AS,LO2,AC,TR,G,11,140,PDR,6W,Market Truck,5.21
NE,A,AS,LO2,AC,TR,G,20,66,SDR,6W,Market Truck,2.85
NE,A,AS,LO2,AC,TR,G,10,47,SDR,6W,Market Truck,12
NE,A,AS,LO2,AC,TR,G,22,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO1,AC,TR,G,12,24,SDR,6W,Market Truck,8.38
NE,A,AS,LO2,AC,TR,G,22,66,SDR,6W,Market Truck,2.85
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,15,45,SDR,6W,Market Truck,11.84
NE,A,AS,LO1,AC,TR,G,12,24,SDR,6W,Market Truck,8.38
NE,A,AS,LO2,AC,TR,G,18,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO2,AC,TR,G,2,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO2,AC,TR,G,10,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO2,AC,TR,G,6,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO2,AC,TR,G,4,66,SDR,6W,Market Truck,2.85
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,5,12,SDR,6W,Market Truck,27.08
NE,A,AS,LO1,AC,TR,G,7,12,SDR,6W,Market Truck,27.08
NE,B,TR,DHA,BB,NT,L,25,245,PDR,12W,Market Truck,5.99
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,B,MZ,MIZ,BA,TR,L,7.9,370,SDR,6W,Market Truck,8.49
NE,B,MZ,MIZ,BA,TR,L,12.1,370,SDR,6W,Market Truck,8.49
NE,A,AS,LO1,AC,TR,G,15,25,SDR,6W,Market Truck,16.56
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,B,AS,CAC,AC,TR,L,25,83,SDR,12W,Market Truck,4.52
NE,A,AS,LO1,AC,TR,G,8,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,NT,L,24.5,235,PDR,12W,Market Truck,5.36
NE,B,TR,DHA,BB,NT,L,25,245,PDR,12W,Market Truck,5.99
NE,A,AS,LO2,AC,TR,G,18,51,SDR,6W,Market Truck,10.78
NE,B,TR,DHA,BB,TR,L,25,47,SDR,12W,Market Truck,3.4
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,A,AS,TUR,AC,TR,L,30,270,SDR,14W,Market Truck,5.05
NE,A,AS,NC ,AC,TR,G,25,300,PDR,12W,Market Truck,5.32
NE,A,AS,NC ,AC,TR,G,25,300,PDR,12W,Market Truck,5.32
NE,A,AS,NAG,AC,TR,G,5,143,PDR,6W,Market Truck,5.17
NE,A,AS,NAG,AC,TR,G,15,143,PDR,6W,Market Truck,5.17
NE,A,AS,LO1,AC,TR,G,9.5,89,PDR,6W,Market Truck,9.26
NE,A,AS,LO1,AC,TR,G,15,34,SDR,6W,Market Truck,11.74
NE,A,AS,LO1,AC,TR,G,5,34,SDR,6W,Market Truck,11.74
NE,A,AS,LO1,AC,TR,G,9.5,76,PDR,6W,Market Truck,10.84
NE,A,AS,LO3,AC,TR,G,11,78,PDR,6W,Market Truck,7.27
NE,A,AS,NC ,AC,TR,G,25,300,PDR,12W,Market Truck,5.32
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,A,AS,NAG,AC,TR,G,11,160,PDR,6W,Market Truck,4.66
NE,A,AS,NAG,AC,TR,G,11,160,PDR,6W,Market Truck,4.66
NE,B,AS,CAC,AC,TR,L,10,78,SDR,12W,Market Truck,4.26
NE,A,AS,LO2,AC,TR,G,15,47,SDR,6W,Market Truck,12
NE,A,AS,SIV,AC,NT,L,14,373,SDR,12W,Market Truck,2.8
NE,A,AS,SIV,AC,NT,L,26,373,SDR,12W,Market Truck,2.8
NE,B,AS,CAC,AC,TR,L,25.5,63,SDR,12W,Market Truck,5.17
NE,C,NL,KOH,CA,TR,G,35,178,SDR,16W,Market Truck,10.08
NE,A,AS,LOW,AC,TR,G,3.7,94,SDR,10W,Market Truck,5.96
NE,A,AS,LOW,AC,TR,G,16.3,94,SDR,10W,Market Truck,5.96
NE,A,AS,LOW,AC,TR,G,5,94,SDR,10W,Market Truck,5.96
NE,A,AS,LO1,AC,TR,G,9,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,1,93,SDR,6W,Market Truck,7.92
NE,B,TR,DHA,BB,NT,L,25,245,PDR,10W,Market Truck,5.99
NE,B,TR,DHA,BB,TR,L,25,47,SDR,12W,Market Truck,3.4
NE,A,AS,LO1,AC,TR,G,15,27,SDR,6W,Market Truck,15.33
NE,A,AS,LO1,AC,TR,G,15,25,SDR,6W,Market Truck,16.56
NE,A,AS,LO3,AC,TR,G,20,61,PDR,6W,Market Truck,9.3
NE,A,AS,LO3,AC,TR,G,2.5,61,PDR,6W,Market Truck,9.3
NE,A,AP,NOR,AD,TR,G,35,377,PDR,12W,Market Truck,3.15
NE,A,AS,LOW,AC,TR,G,10,203,PDR,14W,Market Truck,3.35
NE,A,AS,LOW,AC,TR,G,20,203,PDR,14W,Market Truck,3.35
NE,C,NL,KOH,CA,TR,G,35,152,SDR,16W,Market Truck,11.12
NE,A,AP,NOR,AD,TR,G,35,392,PDR,12W,Market Truck,3.03
NE,A,AS,LOW,AC,TR,G,25,203,PDR,12W,Market Truck,3.35
NE,A,AS,LOW,AC,TR,G,25,234,PDR,12W,Market Truck,3.29
NE,A,AS,NOR,AC,TR,G,40,373,PDR,12W,Market Truck,2.79
NE,A,AS,TEZ,AC,TR,G,40,152,PDR,12W,Market Truck,4.28
NE,A,AS,LOW,AC,TR,G,23.5,234,PDR,12W,Market Truck,3.29
NE,A,AS,LOW,AC,TR,G,24,234,PDR,16W,Market Truck,3.29
NE,A,AS,SIV,AC,TR,G,30,366,PDR,14W,Market Truck,3.06
NE,A,AS,SIV,AC,TR,G,30,366,PDR,14W,Market Truck,3.06
NE,A,AS,TEZ,AC,TR,G,40,299,PDR,12W,Market Truck,3.01
NE,A,AS,SIV,AC,TR,G,30,366,PDR,14W,Market Truck,3.06
NE,A,AS,SIV,AC,TR,G,40,324,PDR,12W,Market Truck,3.05
NE,A,AS,LOW,AC,TR,G,25,232,PDR,12W,Market Truck,3.32
NE,A,AS,LO2,AC,TR,G,10,111,PDR,6W,Market Truck,7.33
NE,A,AS,JOR,AC,TR,G,10,248,PDR,12W,Market Truck,3.81
NE,A,AS,LOW,AC,TR,G,25,232,PDR,12W,Market Truck,3.32
NE,A,AS,LO1,AC,TR,G,12.5,136,PDR,6W,Market Truck,6.61
NE,A,AS,JOR,AC,NT,G,43,231,PDR,22W,Market Truck,3.76
NE,A,AS,LOW,AC,TR,G,24,234,PDR,12W,Market Truck,3.29
NE,A,AS,TIN,AC,TR,G,40,544,PDR,12W,Market Truck,2.61
NE,A,AS,LO1,AC,TR,G,12.5,34,PDR,6W,Market Truck,17.53
NE,B,TR,DHA,BB,NT,L,25,311,PDR,12W,Market Truck,5.48
NE,B,TR,DHA,BB,NT,L,25,214,PDR,12W,Market Truck,6.5
NE,A,AS,TEZ,AC,TR,G,35,222,PDR,12W,Market Truck,3.69
NE,A,AS,JOR,AC,NT,G,5,231,PDR,12W,Market Truck,3.76
NE,A,AS,DIB,AC,TR,G,19,59,SDR,6W,Dedicated Truck,6.78
NE,A,AS,LO1,AC,NT,G,12.5,48,PDR,6W,Market Truck,13.58
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,A,AS,NAG,AC,TR,G,12,143,PDR,6W,Market Truck,5.17
NE,A,AS,LO3,AC,TR,G,10,108,PDR,6W,Market Truck,6.01
NE,A,AS,LOW,AC,TR,G,15,279,PDR,12W,Market Truck,2.76
NE,A,AS,LO1,AC,TR,G,9.5,161,PDR,6W,Market Truck,5.58
NE,A,AS,LO2,AC,TR,G,18,48,SDR,6W,Market Truck,11.19
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,B,MZ,MIZ,BA,TR,L,20,192,SDR,6W,Market Truck,9.11
NE,A,AS,NOR,AC,TR,G,12,338,PDR,12W,Market Truck,3.07
NE,A,AS,NOR,AC,TR,G,3,338,PDR,12W,Market Truck,3.07
NE,A,AS,LOW,AC,TR,G,5,145,SDR,14W,Market Truck,4.97
NE,A,AS,LO2,AC,TR,G,4.5,136,PDR,6W,Market Truck,6.44
NE,A,AS,LO2,AC,TR,G,8,136,PDR,6W,Market Truck,6.44
NE,A,AS,LO2,AC,TR,G,12.5,136,PDR,6W,Market Truck,6.44
NE,A,AS,LO2,AC,TR,G,8,146,PDR,6W,Market Truck,5.61
NE,A,AS,LO2,AC,TR,G,7,167,PDR,6W,Market Truck,4.8
NE,A,AS,LO2,AC,TR,G,7,146,PDR,6W,Market Truck,5.61
NE,A,AS,NAG,AC,TR,G,20,244,PDR,6W,Market Truck,4.18
NE,A,AP,DHE,AD,TR,G,12,144,SDR,6W,Market Truck,13.19
NE,A,AS,NAG,AC,TR,G,10,19,SDR,6W,Market Truck,5.26
NE,A,AS,TIN,AC,TR,G,20,56,SDR,6W,Market Truck,6.16
NE,A,AS,TEZ,AC,TR,G,14,222,PDR,12W,Market Truck,3.69
NE,B,TR,AGR,BB,TR,L,25,96,SDR,12W,Market Truck,4.95
NE,A,AS,SIV,AC,TR,G,30,396,PDR,14W,Market Truck,2.92
NE,A,MG,TUR,AB,TR,L,30,254,SDR,14W,Market Truck,5.12
NE,A,MG,TUR,AB,TR,G,25,327,PDR,12W,Market Truck,4.51
NE,A,AS,LOW,AC,TR,G,24.5,182,PDR,12W,Market Truck,3.74
NE,A,AS,JOR,AC,NT,G,45,231,PDR,14W,Market Truck,3.76
NE,A,AS,LO1,AC,TR,G,12.5,112,PDR,6W,Market Truck,7.43
NE,A,AS,NAG,AC,TR,G,20,166,PDR,6W,Market Truck,4.98
NE,A,AS,NAG,AC,TR,G,5,176,PDR,6W,Market Truck,4.32
NE,A,AS,NAG,AC,TR,G,15,166,PDR,6W,Market Truck,4.58
NE,A,AS,NAG,AC,TR,G,12,183,PDR,6W,Market Truck,4.52
NE,A,AS,LO2,AC,TR,G,9.5,122,PDR,6W,Market Truck,6.67
NE,A,AS,LO2,AC,TR,G,9.5,108,PDR,6W,Market Truck,7.54
NE,B,TR,AGR,BB,TR,L,15,96,SDR,12W,Market Truck,4.95
NE,A,AS,LO1,AC,TR,G,9.5,85,PDR,6W,Market Truck,9.39
NE,B,TR,DHA,BB,TR,L,6.5,24,SDR,12W,Market Truck,3.33
NE,B,AS,CAC,AC,TR,L,25,91,SDR,12W,Market Truck,4.23
NE,A,AS,LO1,AC,TR,G,12.5,161,PDR,6W,Market Truck,5.58
NE,A,AS,LOW,AC,TR,G,17,196,PDR,14W,Market Truck,3.47
NE,A,AS,LOW,AC,TR,G,13,196,PDR,14W,Market Truck,3.47
NE,A,AS,LO1,AC,TR,G,9.5,108,PDR,6W,Market Truck,8.07
NE,A,AS,LO1,AC,TR,G,9.5,124,PDR,6W,Market Truck,6.4
NE,B,TR,DHA,BB,NT,L,25,245,PDR,12W,Market Truck,5.99
NE,A,AS,LO1,AC,TR,G,12.5,124,PDR,6W,Market Truck,6.4
NE,A,AS,LOW,AC,TR,L,22,127,SDR,12W,Market Truck,5.31
NE,B,TR,DHA,BB,TR,L,15,34,SDR,12W,Market Truck,7.06
NE,A,AS,SIV,AC,TR,G,30,314,PDR,14W,Market Truck,3.15
NE,B,TR,AGR,BB,TR,L,25,103,SDR,12W,Market Truck,4.71
NE,A,AP,NOR,AD,TR,G,35,367,PDR,12W,Market Truck,3.23
NE,A,AS,LO1,AC,TR,G,9.5,99,PDR,6W,Market Truck,8.81
NE,A,AS,LOW,AC,TR,G,24.5,219,PDR,12W,Market Truck,3.22
NE,A,AS,LOW,AC,TR,G,25,145,SDR,14W,Market Truck,4.97
NE,A,AS,JOR,AC,TR,G,20,278,PDR,12W,Market Truck,3.44
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,A,AS,NAG,AC,TR,G,10,19,SDR,6W,Market Truck,5.26
NE,A,AS,LO2,AC,TR,G,2,253,PDR,6W,Market Truck,5.16
NE,A,AS,DHE,AC,TR,G,40,471,PDR,12W,Market Truck,2.55
NE,A,AS,NAG,AC,TR,G,20,16,SDR,6W,Market Truck,0.31
NE,A,AS,LOW,AC,TR,G,15,250,PDR,12W,Market Truck,2.96
NE,A,AS,LOW,AC,TR,L,15,277,SDR,12W,Market Truck,2.67
NE,B,MZ,MIZ,BA,TR,L,20,157,SDR,6W,Market Truck,9.87
NE,B,TR,DHA,BB,TR,L,12.5,24,SDR,12W,Market Truck,3.33
NE,A,AS,JOR,AC,TR,G,20,248,PDR,12W,Market Truck,3.81
NE,A,AS,LO2,AC,TR,G,25,190,PDR,12W,Market Truck,4.24
NE,A,AS,LO2,AC,TR,G,25,190,PDR,12W,Market Truck,4.24
NE,A,AS,LO2,AC,TR,G,10,190,PDR,12W,Market Truck,4.24
NE,A,AS,LO1,AC,TR,G,11,149,PDR,6W,Market Truck,5.47
NE,A,AS,LO1,AC,TR,G,11,148,PDR,6W,Market Truck,5.14
NE,A,AS,LO3,AC,TR,G,12.5,19,PDR,6W,Market Truck,13.95
NE,A,AS,LO1,AC,TR,G,12.5,36,PDR,6W,Market Truck,16.56
NE,A,AS,LO1,AC,TR,G,12.5,34,PDR,6W,Market Truck,17.53
NE,A,AP,DHE,AD,TR,G,11,144,SDR,6W,Market Truck,13.19
NE,A,AS,LO1,AC,TR,G,10,34,SDR,6W,Market Truck,11.74
NE,A,AS,DHE,AC,TR,G,35,464,PDR,12W,Market Truck,2.58
NE,C,NL,KOH,CA,TR,G,35,178,SDR,16W,Market Truck,10.08
NE,B,TR,AGR,BB,TR,L,12,96,SDR,12W,Market Truck,4.95
NE,A,AS,LO1,AC,TR,G,20,150,PDR,6W,Market Truck,4.93
NE,A,AS,LO1,AC,TR,G,10,149,PDR,6W,Market Truck,6.03
NE,A,AS,LO1,AC,TR,G,2,149,PDR,6W,Market Truck,6.03
NE,A,AS,LO3,AC,TR,G,11,64,PDR,6W,Market Truck,8.52
NE,A,AS,NAG,AC,TR,G,10,173,PDR,6W,Market Truck,4.39
NE,B,TR,DHA,BB,TR,L,25,47,SDR,12W,Market Truck,3.4
NE,A,AS,DIB,AC,TR,G,40,412,PDR,14W,Market Truck,3.01
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,A,AS,LO1,AC,TR,G,12.5,34,PDR,6W,Market Truck,17.53
NE,C,NL,NAG,CA,TR,G,40,327,PDR,14W,Market Truck,3.17
NE,A,AP,NOR,AD,TR,G,40,377,PDR,12W,Market Truck,3.15
NE,A,AP,DHE,AD,TR,G,12,144,SDR,6W,Market Truck,13.19
NE,A,AS,LO1,AC,TR,G,12.5,43,PDR,6W,Market Truck,12.6
NE,A,AS,LO2,AC,TR,G,15,30,SDR,6W,Market Truck,13.33
NE,B,MZ,MIZ,BA,TR,L,17,400,SDR,6W,Market Truck,7.13
NE,A,AS,TIN,AC,TR,G,10,471,PDR,14W,Market Truck,3.08
NE,A,AS,TIN,AC,TR,G,30,471,PDR,12W,Market Truck,3.08
NE,A,AS,TIN,AC,TR,G,5,471,PDR,12W,Market Truck,3.08
NE,A,AS,TIN,AC,TR,G,20,471,PDR,12W,Market Truck,3.08
NE,A,AS,TIN,AC,TR,G,15,471,PDR,14W,Market Truck,3.08
NE,A,AS,TUR,AC,TR,G,25,297,PDR,12W,Market Truck,4.42
NE,A,AS,LOW,AC,TR,G,25,297,PDR,12W,Market Truck,4.36
NE,A,AS,TUR,AC,TR,G,25,274,PDR,12W,Market Truck,4.8
NE,A,AS,LOW,AC,TR,G,25,231,PDR,12W,Market Truck,3.1
NE,A,AS,LOW,AC,TR,G,11.5,234,PDR,18W,Market Truck,3.59
NE,A,AS,LOW,AC,TR,G,22.5,234,PDR,18W,Market Truck,3.59
NE,A,AS,LOW,AC,TR,G,25,194,PDR,12W,Market Truck,3.59
NE,A,AS,LO1,AC,TR,G,9.5,111,PDR,6W,Market Truck,8.54
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,8,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LOW,AC,TR,G,25,203,PDR,12W,Market Truck,3.59
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LOW,AC,TR,G,5,35,SDR,6W,Market Truck,12.57
NE,A,AS,LO1,AC,TR,G,12,74,PDR,6W,Market Truck,10.55
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO2,AC,TR,G,25,123,PDR,12W,Market Truck,5.71
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,C,MA,MAN,CB,NT,L,18,251,SDR,6W,Market Truck,10.18
NE,A,AS,LOW,AC,TR,G,20,35,SDR,6W,Market Truck,12.57
NE,A,AS,LO1,AC,TR,G,8,93,SDR,6W,Market Truck,7.92
